CNF File Name: 4.cnf
Random number seed value: 1442789367.0
Number of runs: 30
Number of fitness evaluations per run: 10000
Population size: 500
Lambda: 250
K value for survival: 300
K value for parents: 300
N convergence number: 0

Results log

Run: 0
500	931	964
750	936	964
1000	939	964
1250	943	964
1500	945	965
1750	947	967
2000	949	967
2250	951	969
2500	953	970
2750	955	970
3000	957	975
3250	959	975
3500	960	976
3750	961	976
4000	963	976
4250	965	976
4500	966	976
4750	967	976
5000	969	976
5250	970	976
5500	971	976
5750	972	976
6000	974	976
6250	975	976
6500	976	976
6750	976	976
7000	976	976
7250	976	976
7500	976	976
7750	976	976
8000	976	976
8250	976	976
8500	976	976
8750	976	976
9000	976	976
9250	976	976
9500	976	976
9750	976	976
10000	976	976


Run: 1
500	931	967
750	936	967
1000	939	967
1250	942	967
1500	944	967
1750	947	967
2000	949	970
2250	951	970
2500	954	970
2750	955	971
3000	957	981
3250	959	981
3500	962	981
3750	963	981
4000	965	981
4250	968	981
4500	970	981
4750	973	981
5000	975	981
5250	979	981
5500	981	981
5750	981	981
6000	981	981
6250	981	981
6500	981	981
6750	981	981
7000	981	981
7250	981	981
7500	981	981
7750	981	981
8000	981	981
8250	981	981
8500	981	981
8750	981	981
9000	981	981
9250	981	981
9500	981	981
9750	981	981
10000	981	981


Run: 2
500	931	961
750	935	968
1000	939	968
1250	942	976
1500	945	976
1750	947	976
2000	949	976
2250	952	977
2500	954	977
2750	956	977
3000	958	977
3250	959	977
3500	961	977
3750	962	977
4000	964	977
4250	965	977
4500	966	977
4750	967	977
5000	968	977
5250	969	977
5500	970	977
5750	972	977
6000	973	977
6250	975	977
6500	976	977
6750	976	977
7000	977	977
7250	977	977
7500	977	977
7750	977	977
8000	977	977
8250	977	977
8500	977	977
8750	977	977
9000	977	977
9250	977	977
9500	977	977
9750	977	977
10000	977	977


Run: 3
500	931	971
750	936	971
1000	939	971
1250	942	971
1500	945	971
1750	947	971
2000	950	971
2250	952	971
2500	954	971
2750	956	972
3000	957	972
3250	959	973
3500	960	976
3750	962	976
4000	963	976
4250	964	976
4500	965	976
4750	967	976
5000	967	976
5250	968	976
5500	969	976
5750	970	976
6000	970	976
6250	970	976
6500	970	976
6750	971	976
7000	971	976
7250	971	976
7500	972	976
7750	973	976
8000	973	976
8250	973	976
8500	973	976
8750	973	976
9000	973	976
9250	973	976
9500	973	976
9750	973	976
10000	973	976


Run: 4
500	932	968
750	936	968
1000	940	968
1250	942	969
1500	945	969
1750	947	969
2000	949	971
2250	951	971
2500	953	971
2750	954	975
3000	956	975
3250	957	975
3500	959	975
3750	961	975
4000	963	975
4250	965	975
4500	967	975
4750	968	975
5000	970	975
5250	972	975
5500	973	975
5750	974	975
6000	975	975
6250	975	975
6500	975	975
6750	975	975
7000	975	975
7250	975	975
7500	975	975
7750	975	975
8000	975	975
8250	975	975
8500	975	975
8750	975	975
9000	975	975
9250	975	975
9500	975	975
9750	975	975
10000	975	975


Run: 5
500	932	974
750	936	974
1000	940	974
1250	942	974
1500	945	974
1750	947	974
2000	949	974
2250	950	974
2500	952	974
2750	954	974
3000	956	977
3250	957	977
3500	959	977
3750	960	977
4000	962	977
4250	963	977
4500	964	977
4750	966	977
5000	967	977
5250	969	977
5500	971	977
5750	972	977
6000	974	977
6250	976	977
6500	977	977
6750	977	977
7000	977	977
7250	977	977
7500	977	977
7750	977	977
8000	977	977
8250	977	977
8500	977	977
8750	977	977
9000	977	977
9250	977	977
9500	977	977
9750	977	977
10000	977	977


Run: 6
500	931	969
750	936	969
1000	939	969
1250	942	969
1500	945	969
1750	947	971
2000	949	971
2250	951	971
2500	953	975
2750	955	978
3000	957	978
3250	959	978
3500	962	978
3750	964	978
4000	966	978
4250	968	978
4500	970	978
4750	971	978
5000	973	978
5250	974	978
5500	975	978
5750	975	978
6000	975	978
6250	976	978
6500	977	978
6750	978	978
7000	978	978
7250	978	978
7500	978	978
7750	978	978
8000	978	978
8250	978	978
8500	978	978
8750	978	978
9000	978	978
9250	978	978
9500	978	978
9750	978	978
10000	978	978


Run: 7
500	932	968
750	937	968
1000	940	968
1250	943	968
1500	945	971
1750	947	971
2000	949	979
2250	951	979
2500	953	979
2750	955	979
3000	957	979
3250	958	979
3500	960	979
3750	962	979
4000	963	979
4250	965	979
4500	966	979
4750	967	979
5000	968	979
5250	968	979
5500	969	979
5750	970	979
6000	971	979
6250	971	979
6500	972	979
6750	973	979
7000	974	979
7250	976	979
7500	977	979
7750	979	979
8000	979	979
8250	979	979
8500	979	979
8750	979	979
9000	979	979
9250	979	979
9500	979	979
9750	979	979
10000	979	979


Run: 8
500	932	966
750	937	966
1000	940	966
1250	944	967
1500	946	970
1750	949	970
2000	951	970
2250	952	970
2500	954	973
2750	956	973
3000	957	973
3250	958	973
3500	960	973
3750	961	980
4000	963	980
4250	964	980
4500	964	980
4750	965	980
5000	966	980
5250	968	980
5500	969	980
5750	970	980
6000	972	980
6250	974	980
6500	977	980
6750	978	980
7000	978	980
7250	978	980
7500	978	980
7750	979	980
8000	979	980
8250	980	980
8500	980	980
8750	980	980
9000	980	980
9250	980	980
9500	980	980
9750	980	980
10000	980	980


Run: 9
500	932	962
750	936	962
1000	940	968
1250	943	968
1500	945	968
1750	947	968
2000	949	968
2250	951	969
2500	953	972
2750	955	972
3000	956	973
3250	958	973
3500	960	973
3750	961	981
4000	962	981
4250	963	981
4500	964	981
4750	965	981
5000	966	981
5250	967	981
5500	968	981
5750	968	981
6000	968	981
6250	969	981
6500	969	981
6750	969	981
7000	970	981
7250	971	981
7500	972	981
7750	973	981
8000	973	981
8250	973	981
8500	973	981
8750	973	981
9000	973	981
9250	973	981
9500	973	981
9750	973	981
10000	973	981


Run: 10
500	932	965
750	936	965
1000	940	973
1250	943	973
1500	945	973
1750	948	973
2000	950	973
2250	952	973
2500	954	973
2750	955	973
3000	957	977
3250	959	977
3500	960	977
3750	962	977
4000	963	977
4250	965	977
4500	966	977
4750	968	977
5000	969	977
5250	971	977
5500	972	977
5750	974	977
6000	976	977
6250	977	977
6500	977	977
6750	977	977
7000	977	977
7250	977	977
7500	977	977
7750	977	977
8000	977	977
8250	977	977
8500	977	977
8750	977	977
9000	977	977
9250	977	977
9500	977	977
9750	977	977
10000	977	977


Run: 11
500	930	961
750	934	961
1000	938	963
1250	941	968
1500	944	968
1750	947	968
2000	949	968
2250	951	968
2500	953	970
2750	955	973
3000	957	973
3250	959	973
3500	961	973
3750	962	973
4000	964	973
4250	965	973
4500	966	973
4750	967	973
5000	967	973
5250	967	973
5500	968	973
5750	968	973
6000	969	973
6250	969	973
6500	970	973
6750	970	973
7000	970	973
7250	970	973
7500	970	973
7750	970	973
8000	970	973
8250	970	973
8500	970	973
8750	970	973
9000	970	973
9250	970	973
9500	970	973
9750	970	973
10000	970	973


Run: 12
500	931	963
750	936	964
1000	940	964
1250	943	969
1500	946	969
1750	948	969
2000	950	969
2250	952	979
2500	954	979
2750	955	979
3000	957	979
3250	958	979
3500	960	979
3750	961	979
4000	962	979
4250	963	979
4500	964	979
4750	966	979
5000	967	979
5250	967	979
5500	968	979
5750	969	979
6000	971	979
6250	971	979
6500	971	979
6750	971	979
7000	972	979
7250	972	979
7500	972	979
7750	972	979
8000	972	979
8250	972	979
8500	972	979
8750	972	979
9000	972	979
9250	972	979
9500	972	979
9750	972	979
10000	972	979


Run: 13
500	931	963
750	935	963
1000	939	963
1250	941	965
1500	943	967
1750	945	967
2000	947	973
2250	949	973
2500	951	973
2750	953	973
3000	954	974
3250	956	974
3500	957	974
3750	958	974
4000	960	974
4250	961	974
4500	962	974
4750	963	974
5000	964	974
5250	965	974
5500	965	976
5750	966	976
6000	966	976
6250	967	976
6500	967	976
6750	967	976
7000	969	976
7250	969	976
7500	970	976
7750	971	976
8000	971	976
8250	973	976
8500	973	976
8750	974	976
9000	974	976
9250	974	976
9500	974	976
9750	974	976
10000	974	976


Run: 14
500	932	977
750	937	977
1000	940	977
1250	942	977
1500	945	977
1750	947	977
2000	950	977
2250	952	977
2500	954	979
2750	957	979
3000	959	980
3250	960	980
3500	962	980
3750	964	980
4000	965	980
4250	966	980
4500	968	980
4750	969	980
5000	970	980
5250	971	980
5500	972	980
5750	974	980
6000	975	980
6250	977	980
6500	978	980
6750	977	980
7000	978	980
7250	978	980
7500	978	980
7750	978	980
8000	978	980
8250	979	980
8500	980	980
8750	980	980
9000	980	980
9250	980	980
9500	980	980
9750	980	980
10000	980	980


Run: 15
500	932	966
750	936	966
1000	940	966
1250	943	970
1500	946	970
1750	948	970
2000	950	970
2250	952	970
2500	954	972
2750	956	973
3000	957	976
3250	959	976
3500	962	976
3750	963	976
4000	964	976
4250	966	976
4500	967	976
4750	969	976
5000	970	976
5250	971	976
5500	972	976
5750	973	976
6000	974	976
6250	976	976
6500	976	976
6750	976	976
7000	976	976
7250	976	976
7500	976	976
7750	976	976
8000	976	976
8250	976	976
8500	976	976
8750	976	976
9000	976	976
9250	976	976
9500	976	976
9750	976	976
10000	976	976


Run: 16
500	931	963
750	936	963
1000	939	963
1250	942	963
1500	944	965
1750	946	967
2000	948	968
2250	950	968
2500	952	970
2750	953	977
3000	956	978
3250	957	978
3500	959	978
3750	961	978
4000	962	978
4250	965	978
4500	966	978
4750	969	978
5000	971	978
5250	973	978
5500	975	978
5750	977	978
6000	977	978
6250	977	978
6500	977	978
6750	977	978
7000	977	978
7250	977	978
7500	977	978
7750	977	978
8000	977	978
8250	977	978
8500	977	978
8750	977	978
9000	977	978
9250	977	978
9500	977	978
9750	977	978
10000	977	978


Run: 17
500	932	960
750	937	960
1000	940	960
1250	943	961
1500	945	962
1750	947	974
2000	949	974
2250	951	974
2500	953	974
2750	954	976
3000	956	976
3250	957	976
3500	958	976
3750	960	976
4000	961	976
4250	962	976
4500	962	976
4750	963	976
5000	965	976
5250	966	976
5500	967	976
5750	968	976
6000	969	976
6250	969	976
6500	971	976
6750	973	976
7000	974	976
7250	974	976
7500	974	976
7750	974	976
8000	974	976
8250	974	976
8500	974	976
8750	974	976
9000	974	976
9250	974	976
9500	974	976
9750	974	976
10000	974	976


Run: 18
500	932	966
750	936	966
1000	940	966
1250	942	967
1500	945	969
1750	947	972
2000	949	972
2250	952	973
2500	954	975
2750	956	975
3000	958	981
3250	960	981
3500	961	981
3750	963	981
4000	965	981
4250	966	981
4500	968	981
4750	970	981
5000	972	981
5250	974	981
5500	976	981
5750	979	981
6000	981	981
6250	981	981
6500	981	981
6750	981	981
7000	981	981
7250	981	981
7500	981	981
7750	981	981
8000	981	981
8250	981	981
8500	981	981
8750	981	981
9000	981	981
9250	981	981
9500	981	981
9750	981	981
10000	981	981


Run: 19
500	932	965
750	936	965
1000	940	965
1250	943	967
1500	945	967
1750	947	967
2000	949	967
2250	951	967
2500	952	972
2750	954	972
3000	955	972
3250	956	972
3500	958	972
3750	959	972
4000	960	972
4250	961	972
4500	963	975
4750	964	975
5000	965	975
5250	966	975
5500	967	975
5750	969	975
6000	970	975
6250	972	975
6500	972	975
6750	972	975
7000	972	975
7250	972	975
7500	972	975
7750	972	975
8000	972	975
8250	972	975
8500	972	975
8750	972	975
9000	972	975
9250	972	975
9500	972	975
9750	972	975
10000	972	975


Run: 20
500	931	970
750	935	970
1000	939	970
1250	942	970
1500	944	970
1750	946	970
2000	948	970
2250	951	977
2500	952	977
2750	954	977
3000	956	977
3250	957	977
3500	959	977
3750	961	977
4000	963	977
4250	964	977
4500	966	977
4750	967	977
5000	968	977
5250	969	977
5500	970	977
5750	972	977
6000	973	977
6250	973	977
6500	973	977
6750	974	977
7000	974	977
7250	975	977
7500	976	977
7750	977	977
8000	977	977
8250	977	977
8500	977	977
8750	977	977
9000	977	977
9250	977	977
9500	977	977
9750	977	977
10000	977	977


Run: 21
500	931	962
750	935	962
1000	939	965
1250	942	966
1500	944	966
1750	947	973
2000	949	973
2250	951	973
2500	953	975
2750	955	975
3000	957	975
3250	958	975
3500	960	975
3750	961	975
4000	963	975
4250	964	975
4500	966	975
4750	967	975
5000	969	975
5250	970	975
5500	971	975
5750	971	975
6000	972	975
6250	973	975
6500	973	975
6750	973	975
7000	974	975
7250	975	975
7500	975	975
7750	975	975
8000	975	975
8250	975	975
8500	975	975
8750	975	975
9000	975	975
9250	975	975
9500	975	975
9750	975	975
10000	975	975


Run: 22
500	932	961
750	936	961
1000	939	961
1250	942	968
1500	945	971
1750	947	971
2000	949	973
2250	952	973
2500	953	973
2750	955	973
3000	957	973
3250	959	973
3500	960	973
3750	962	973
4000	963	975
4250	964	975
4500	965	975
4750	965	976
5000	966	976
5250	967	976
5500	968	976
5750	968	976
6000	969	976
6250	969	976
6500	969	976
6750	970	976
7000	970	976
7250	971	976
7500	972	976
7750	973	976
8000	973	976
8250	973	976
8500	973	976
8750	974	976
9000	974	976
9250	975	976
9500	975	976
9750	975	976
10000	975	976

