CNF File Name: cnf/5.cnf
Random number seed value: 1445739716.0
Number of runs: 30
Number of fitness evaluations per run: 10000
Population size: 500
Lambda: 250
Strategy: plus
Parent Selection: Fitness proportional
Survival Selection: Fitness proportional
K value for survival: 0
K value for parents: 0
N convergence number: 0

Results log

Run 1
500	1420.196	1535	166.242	202
750	1422.33066667	1566	166.797333333	202
1000	1423.876	1566	167.217	202
1250	1425.2144	1566	167.6216	202
1500	1425.60666667	1566	167.865333333	202
1750	1426.15657143	1592	168.066285714	202
2000	1426.8335	1592	168.314	208
2250	1426.96311111	1592	168.632888889	208
2500	1427.6948	1592	168.7088	208
2750	1428.01272727	1592	168.881090909	208
3000	1428.28566667	1592	169.034	208
3250	1428.52923077	1592	169.196307692	208
3500	1428.4	1592	169.4	208
3750	1428.58613333	1592	169.5896	208
4000	1428.99525	1592	169.67525	208
4250	1429.42588235	1592	169.739058824	208
4500	1429.46111111	1592	169.920666667	208
4750	1429.71031579	1592	170.042105263	208
5000	1429.7768	1592	170.119	209
5250	1430.05466667	1592	170.181333333	209
5500	1430.00090909	1592	170.316909091	209
5750	1429.90452174	1592	170.416	209
6000	1429.87566667	1592	170.547166667	209
6250	1430.28672	1592	170.54416	209
6500	1430.38830769	1592	170.633538462	209
6750	1430.48533333	1592	170.729037037	209
7000	1430.602	1592	170.794285714	209
7250	1430.92993103	1592	170.831448276	209
7500	1431.1756	1592	170.848266667	209
7750	1431.43935484	1592	170.852	209
8000	1431.45225	1592	170.933875	209
8250	1431.59915152	1592	170.97430303	209
8500	1431.72858824	1592	171.053294118	209
8750	1431.8192	1592	171.12	209
9000	1432.03077778	1592	171.167333333	209
9250	1432.1652973	1592	171.215675676	209
9500	1432.26631579	1592	171.272842105	209
9750	1432.37969231	1592	171.30974359	209
10000	1432.6017	1592	171.325	209


Run 2
500	1417.792	1542	166.758	199
750	1419.09066667	1542	167.424	199
1000	1418.065	1542	168.546	207
1250	1419.304	1542	169.2344	207
1500	1420.10533333	1542	169.566	207
1750	1421.38514286	1542	169.724	207
2000	1422.714	1542	169.8475	207
2250	1422.832	1554	170.146666667	207
2500	1423.5176	1554	170.2896	207
2750	1424.09927273	1565	170.431272727	207
3000	1424.33033333	1565	170.635333333	207
3250	1425.16584615	1565	170.752	207
3500	1425.78371429	1565	170.858571429	207
3750	1426.22853333	1565	171.002933333	207
4000	1426.66025	1566	171.0425	207
4250	1427.02988235	1566	171.158588235	207
4500	1427.28866667	1566	171.262222222	207
4750	1427.68610526	1566	171.364421053	208
5000	1428.3506	1566	171.3946	208
5250	1428.99238095	1566	171.382095238	208
5500	1429.14872727	1566	171.480909091	208
5750	1429.56852174	1566	171.504173913	208
6000	1429.9795	1566	171.548666667	208
6250	1430.1712	1566	171.61264	208
6500	1430.342	1566	171.694153846	208
6750	1430.67955556	1566	171.752592593	208
7000	1431.07028571	1566	171.743428571	208
7250	1431.41406897	1567	171.797517241	208
7500	1431.59493333	1576	171.851333333	208
7750	1431.79432258	1576	171.886193548	208
8000	1432.060375	1576	171.9235	209
8250	1432.23987879	1576	171.95830303	209
8500	1432.59529412	1576	171.986	209
8750	1432.89737143	1593	172.010285714	209
9000	1433.15455556	1593	172.038777778	209
9250	1433.40605405	1593	172.07372973	209
9500	1433.51947368	1593	172.135052632	209
9750	1433.59446154	1593	172.200102564	209
10000	1433.8198	1593	172.2062	209


Run 3
500	1417.888	1530	166.492	200
750	1419.47333333	1530	166.750666667	200
1000	1419.745	1539	167.367	200
1250	1421.124	1539	167.4984	200
1500	1420.818	1539	167.880666667	200
1750	1421.02971429	1553	168.198857143	201
2000	1421.421	1553	168.484	201
2250	1421.95111111	1553	168.608444444	201
2500	1422.1348	1553	168.9068	207
2750	1422.888	1553	168.983636364	207
3000	1423.525	1553	169.112	207
3250	1423.756	1560	169.333538462	207
